age,workclass,fnlwgt,education-num,marital_status,occupation,relationship,race,sex,capital-gain,capital-loss,hours,na�ve-country
38,4,26,10,3,7,1,3,2,1,1,40,39
17,4,14,6,5,8,4,5,1,1,1,10,39
39,4,14,6,3,3,1,5,2,1,1,40,39
27,6,20,10,5,8,2,3,2,1,1,40,39
50,4,18,9,5,1,4,5,1,1,1,40,39
56,2,10,9,3,14,1,5,2,1,1,40,39
80,6,56,9,3,5,1,5,2,1,1,20,39
38,6,33,10,3,5,6,5,1,1,1,15,39
52,7,14,9,3,11,1,3,2,1,1,40,39
26,2,22,13,5,10,4,3,2,1,1,38,9
43,4,9,9,1,8,4,2,1,1,1,40,35
45,4,5,13,5,4,2,5,1,1,1,42,39
41,5,11,11,3,4,1,3,2,1,1,40,39
30,4,39,12,1,1,2,5,1,1,1,25,39
24,4,4,10,3,3,1,5,2,3,1,40,39
43,2,14,10,1,8,5,5,1,1,1,20,39
44,4,20,13,3,4,1,5,2,1,1,70,39
54,4,18,9,1,14,2,3,2,1,1,40,39
23,4,10,13,5,10,4,5,1,1,3,40,39
33,6,42,9,3,12,1,5,2,1,1,60,39
18,4,33,7,5,8,4,5,2,1,1,16,39
38,4,8,10,6,10,5,5,1,1,1,40,11
41,6,3,11,3,5,1,5,2,1,1,45,39
22,9,25,8,5,8,2,5,2,1,1,48,39
66,5,11,4,3,3,1,5,2,1,1,40,39
70,9,34,9,3,8,1,5,2,1,1,40,39
58,6,14,6,3,3,6,5,1,1,2,35,42
60,6,4,14,1,10,5,5,1,1,1,10,39
24,2,11,6,5,3,5,3,2,1,1,65,14
61,4,17,7,1,8,5,5,1,1,1,36,39
35,2,19,13,3,3,1,5,2,1,1,40,39
19,4,10,10,5,10,4,5,1,1,1,40,39
52,4,40,9,5,1,5,3,1,1,1,40,39
38,6,28,13,3,12,1,5,2,8,1,50,39
39,6,16,9,3,12,1,5,2,1,1,40,39
33,6,19,13,3,3,1,5,2,1,1,50,39
52,4,18,9,1,1,5,5,1,1,1,40,39
41,4,18,9,6,7,5,5,1,1,1,44,5
37,4,33,10,3,12,1,5,2,1,1,55,39
38,2,8,13,3,10,1,5,2,1,1,45,39
27,4,18,10,5,4,2,5,1,1,1,40,39
38,4,12,14,5,1,5,5,1,1,1,40,39
38,6,14,13,3,10,1,2,2,4,1,60,39
49,6,10,9,3,13,1,5,2,1,1,30,39
38,4,15,13,5,12,2,5,2,1,1,45,42
22,4,20,9,5,7,3,5,2,1,1,55,39
40,1,19,12,3,10,1,5,2,1,1,40,39
20,4,26,9,3,3,1,5,2,1,1,40,39
34,1,34,16,5,10,2,5,1,1,1,99,39
24,4,20,14,5,1,2,5,2,1,1,56,39
58,1,24,13,6,10,2,5,2,5,1,40,39
24,4,19,10,5,1,4,5,1,1,1,40,39
43,4,18,9,5,3,2,5,2,1,1,45,39
38,4,16,9,5,4,4,5,1,1,1,40,39
42,4,2,9,3,3,1,5,2,1,1,40,39
27,4,19,10,3,7,1,5,2,1,1,40,39
18,4,37,6,5,12,4,5,1,1,1,20,39
37,4,11,9,5,3,3,1,2,10,1,48,39
48,4,24,9,1,14,2,5,2,1,1,65,39
40,4,23,4,6,8,2,5,1,1,1,25,39
50,5,30,13,3,4,1,2,2,8,1,50,24
57,4,2,9,6,12,2,1,1,1,1,35,39
36,2,13,10,3,11,1,5,2,1,1,60,39
41,4,14,9,3,5,1,5,2,1,1,40,39
90,4,22,4,3,7,1,5,2,1,1,40,39
66,4,15,4,7,8,2,3,1,1,1,10,39
34,6,5,9,3,5,6,5,1,1,3,12,39
23,4,7,9,5,3,4,2,2,1,1,1,40
35,4,26,9,3,11,1,5,2,1,1,55,39
32,4,17,9,3,3,1,5,2,3,1,40,39
33,4,29,13,5,10,2,3,2,1,1,50,39
32,5,37,11,3,4,1,5,2,1,1,40,39
31,4,5,10,3,3,1,2,2,1,1,40,39
32,6,33,10,3,12,1,5,2,1,1,50,39
40,4,18,9,3,8,1,5,2,1,1,40,39
27,6,10,9,5,11,2,5,2,1,1,30,39
34,2,2,9,5,11,2,1,2,1,1,40,39
35,4,20,11,3,8,6,3,1,1,1,40,39
29,4,11,10,3,4,1,5,2,1,1,40,39
41,4,19,9,6,8,5,3,1,1,1,20,39
33,7,22,16,3,10,6,5,1,1,1,48,39
22,9,22,9,3,8,4,5,1,1,1,20,39
52,4,12,13,3,10,1,5,2,1,1,40,39
20,4,15,9,3,3,1,5,2,1,1,40,39
18,2,15,7,5,11,4,5,2,1,1,10,39
63,4,33,13,3,10,1,5,2,1,1,50,42
49,4,24,4,1,8,5,5,1,1,1,35,39
58,4,9,9,3,12,1,5,2,1,1,40,39
23,6,28,9,1,8,5,5,1,1,1,50,39
59,4,17,9,3,3,1,5,2,1,1,40,39
49,6,7,10,3,4,1,5,2,1,1,40,39
23,2,21,13,5,10,4,5,1,1,1,15,39
17,9,16,6,5,8,4,5,2,1,1,40,39
20,4,49,7,5,6,2,5,2,1,1,40,39
36,4,8,11,3,4,1,5,2,1,2,50,39
64,4,31,10,7,4,2,5,1,1,1,3,39
34,4,18,10,5,4,2,5,1,1,1,40,39
63,4,10,12,4,1,3,5,1,1,1,35,39
51,4,14,9,5,1,2,3,1,1,1,40,39
40,7,16,10,1,1,2,3,1,1,1,35,39
55,4,17,5,3,3,1,5,2,1,1,55,39
35,4,12,9,1,3,2,5,2,1,1,46,42
30,4,15,13,5,7,2,5,2,1,1,25,39
47,9,8,13,3,8,1,5,2,1,1,18,39
29,4,4,6,5,3,2,3,2,1,1,40,42
17,9,17,7,5,8,4,5,1,1,1,8,39
32,6,3,15,3,10,1,5,2,8,1,45,39
55,4,14,13,3,7,1,5,2,1,1,40,39
47,2,8,10,1,4,2,5,2,1,1,56,39
50,4,17,13,1,8,2,5,2,1,1,40,39
42,4,12,9,3,3,1,3,2,8,1,45,39
32,6,12,10,3,3,1,5,2,1,1,55,39
60,4,11,12,3,12,1,5,2,1,1,30,39
53,4,18,9,3,3,1,5,2,1,1,40,39
58,4,11,13,7,4,5,5,2,9,1,40,39
45,4,24,13,5,10,2,5,2,1,1,30,39
31,4,14,9,5,4,4,5,2,1,1,40,39
32,6,44,9,5,3,2,5,2,1,1,40,39
37,4,28,10,1,8,5,5,1,1,1,30,39
28,4,26,10,5,1,2,5,1,1,1,60,39
26,4,29,8,5,3,2,5,2,1,1,40,26
47,5,9,9,3,4,1,5,2,1,1,80,39
34,4,43,10,3,4,1,5,2,1,1,50,39
42,4,31,9,1,7,2,3,2,1,1,40,39
48,4,10,13,3,13,6,5,1,10,1,40,39
32,4,20,9,5,7,5,3,1,1,1,40,39
35,4,18,11,3,4,6,5,1,1,1,42,39
46,2,39,16,3,10,6,5,1,1,2,52,39
38,4,23,10,3,8,1,5,2,1,1,40,39
49,9,40,9,4,8,2,5,2,1,1,70,39
35,4,18,13,3,1,1,5,2,1,1,40,39
61,9,22,9,1,8,2,5,2,5,1,40,39
45,4,28,12,1,1,5,3,2,1,1,35,39
31,4,11,13,5,4,2,5,2,1,1,40,39
52,5,26,10,3,4,1,5,2,1,1,60,39
20,4,18,10,5,6,4,5,2,1,1,50,39
64,9,4,7,3,8,1,5,2,1,1,30,39
20,9,11,10,5,8,4,5,2,1,1,40,39
24,4,17,14,5,13,2,5,2,1,1,50,39
29,4,38,11,3,3,1,5,2,1,1,40,39
23,4,17,13,5,4,2,5,1,1,1,40,39
34,7,18,9,3,1,1,5,2,1,1,40,39
54,4,19,14,7,1,5,5,1,1,1,38,39
21,4,8,10,5,8,2,5,1,1,1,30,39
23,4,19,13,5,1,4,5,1,1,1,30,39
79,4,17,4,7,9,2,5,1,3,1,30,39
55,4,20,14,3,4,1,5,2,1,1,40,39
42,9,23,9,4,8,2,5,2,1,1,35,39
60,4,16,9,1,13,5,5,1,3,1,40,39
37,4,43,12,1,3,2,3,2,1,1,40,39
47,4,19,9,1,14,2,5,2,1,2,40,39
20,7,17,10,5,1,4,5,2,1,1,40,39
53,4,9,13,5,8,2,5,2,1,1,40,2
34,4,15,9,3,7,6,5,1,1,1,40,39
43,4,16,10,1,10,5,3,1,1,1,40,39
24,6,16,10,3,14,1,5,2,1,1,60,39
23,4,18,9,5,11,4,1,2,1,1,40,39
29,4,16,11,5,7,2,4,2,1,1,40,39
58,4,18,10,1,1,5,3,1,1,1,40,39
55,9,27,12,3,8,1,3,2,8,1,40,39
40,4,11,14,5,1,4,5,1,1,1,40,39
43,1,17,10,3,1,6,5,1,1,1,40,39
25,7,10,14,5,4,2,5,2,1,1,40,39
23,2,11,13,5,10,4,5,2,1,1,24,39
34,5,20,9,3,3,1,5,2,1,1,50,39
26,4,10,10,6,12,5,5,1,1,1,35,39
60,4,10,16,5,10,2,5,1,1,1,65,39
39,4,23,9,3,14,1,5,2,1,1,50,39
21,4,13,9,5,8,4,5,2,1,1,40,39
45,4,16,9,3,14,1,5,2,1,3,45,39
33,4,24,10,5,4,2,5,2,1,1,40,39
26,4,24,13,5,4,2,5,2,1,1,70,39
39,4,15,10,1,1,5,5,1,1,1,45,39
29,4,23,12,5,10,2,5,1,9,1,40,39
29,9,15,10,5,8,4,3,1,1,1,40,39
52,4,6,7,3,8,1,5,2,1,1,40,39
34,4,24,13,3,8,1,5,2,1,1,30,39
24,4,38,9,5,7,2,5,2,1,1,48,39
77,5,8,16,3,5,1,5,2,10,1,40,39
34,6,8,14,3,5,1,5,2,1,1,60,39
53,6,16,5,3,5,1,5,2,1,1,70,39
31,4,17,9,6,3,2,3,2,1,1,40,39
58,4,19,9,1,12,2,5,1,1,1,15,39
50,6,6,14,3,12,1,5,2,8,1,55,39
32,4,15,9,3,3,1,5,2,1,1,40,39
57,4,3,9,1,8,2,5,1,1,1,40,39
32,4,18,9,5,12,2,5,1,1,1,45,39
77,4,34,5,3,9,6,3,1,1,1,10,39
37,6,17,10,5,3,2,5,2,1,1,40,39
51,4,7,9,3,1,3,5,1,1,1,40,39
33,6,52,12,1,12,5,3,2,1,1,60,39
53,2,32,9,4,14,3,5,1,1,1,35,39
32,4,15,9,1,12,2,5,2,1,1,50,39
30,4,31,10,3,3,1,5,2,1,1,40,39
19,4,20,10,5,1,4,5,1,1,1,20,39
33,4,3,13,4,8,5,5,1,1,1,24,39
31,4,25,11,5,1,2,5,1,1,1,40,39
28,4,18,10,5,1,5,3,1,1,1,40,39
19,4,16,8,5,8,4,5,1,1,1,20,39
27,4,24,9,3,12,1,5,2,1,1,60,39
21,4,30,3,3,6,1,5,2,1,1,40,26
24,4,10,13,5,10,2,5,1,1,1,40,39
46,4,18,9,1,14,2,5,2,1,1,54,39
31,4,16,13,5,4,2,5,1,1,1,40,39
60,4,19,10,3,14,1,5,2,1,1,40,39
21,4,35,6,6,12,5,3,1,1,1,38,39
38,9,27,7,5,8,2,5,1,1,1,32,39
31,4,27,11,1,14,2,5,2,1,1,40,39
26,4,2,13,3,12,1,5,2,1,1,40,39
46,4,30,9,1,9,2,5,1,1,1,25,39
25,5,14,9,3,4,1,5,2,1,1,60,39
23,2,32,10,5,1,2,5,2,1,1,30,39
53,5,5,14,3,4,1,5,2,1,1,40,39
42,9,21,14,3,8,6,5,1,1,2,48,39
29,4,11,9,3,1,6,5,1,1,3,40,39
45,4,25,10,3,10,1,5,2,1,1,50,39
70,4,31,13,1,1,2,5,2,1,1,40,39
55,5,39,13,3,12,1,5,2,10,1,60,39
40,7,17,16,3,10,1,5,2,1,2,50,39
17,4,12,6,5,8,4,5,2,1,1,30,39
18,4,12,9,5,3,4,5,2,1,1,40,39
34,4,26,14,5,12,5,5,2,1,1,60,39
41,4,28,10,1,1,2,5,1,1,1,40,39
28,4,32,13,5,1,2,5,2,1,1,40,39
23,7,28,9,5,11,4,5,2,1,1,40,39
32,4,28,10,5,4,3,5,2,1,1,40,39
56,4,13,4,3,7,1,3,2,1,1,48,39
36,4,13,9,1,4,5,5,2,1,1,45,39
26,4,31,9,5,1,2,5,2,1,1,50,39
62,4,14,13,7,13,5,5,1,1,1,7,39
35,4,13,12,1,1,5,5,1,1,1,40,39
25,2,36,13,5,10,2,5,1,1,1,40,39
28,4,19,9,3,14,1,5,2,1,1,50,39
21,4,3,10,5,1,4,5,1,1,1,25,39
31,4,16,6,3,14,1,5,2,1,1,40,39
23,4,38,12,5,8,4,5,2,1,1,25,4
58,5,19,13,3,10,1,5,2,1,1,40,39
55,2,20,14,3,10,1,5,2,1,1,40,39
54,4,15,9,3,3,1,5,2,1,1,40,39
33,4,5,9,3,14,1,5,2,4,1,40,39
28,4,18,7,3,6,1,5,2,8,1,40,39
40,4,19,7,3,7,1,5,2,1,1,30,39
33,6,27,13,3,12,1,5,2,8,1,80,39
27,4,23,15,5,10,2,2,2,1,1,10,19
55,4,14,9,1,1,5,5,2,1,1,25,39
53,4,19,9,6,14,5,5,2,1,1,45,39
23,4,9,8,5,14,2,5,2,1,1,46,39
66,4,16,9,7,3,2,5,2,1,1,16,39
34,6,3,11,3,4,1,5,2,1,1,60,39
39,4,11,6,1,14,2,5,2,1,1,40,39
21,4,21,10,5,1,4,3,1,1,1,40,39
26,4,15,10,4,1,4,4,1,1,1,35,39
21,4,21,9,5,1,4,5,1,1,1,40,5
59,4,22,9,3,12,1,5,2,1,1,40,39
61,4,17,6,3,14,1,5,2,1,1,40,39
30,4,22,13,3,12,1,5,2,1,1,50,39
22,4,4,11,3,7,1,5,2,1,1,40,39
47,4,16,9,1,7,5,5,1,1,1,30,39
50,4,9,9,1,8,2,5,2,1,1,40,39
67,4,11,13,1,4,2,5,1,1,3,5,39
59,2,18,6,3,3,1,5,2,1,1,40,39
35,4,35,12,5,8,2,5,1,1,1,80,39
56,6,3,10,4,5,2,5,1,10,1,20,39
28,4,31,9,5,1,3,3,2,1,1,40,42
34,4,26,9,1,4,5,5,1,3,1,50,39
63,4,3,6,7,5,5,5,1,1,1,56,39
48,4,5,10,3,3,1,5,2,1,1,40,11
41,1,35,10,3,10,1,5,2,1,1,44,39
26,4,27,10,5,6,4,3,1,1,1,20,39
47,4,17,6,3,12,1,5,2,1,3,52,39
29,6,16,11,3,5,1,5,2,1,1,50,39
30,4,22,9,5,6,4,5,2,1,1,40,39
19,4,9,9,5,12,4,5,2,1,1,20,39
27,4,17,13,5,1,2,5,1,1,1,37,39
59,6,3,9,3,5,1,5,2,1,1,70,39
19,4,19,9,5,3,4,5,2,1,1,40,39
45,4,17,5,3,6,1,2,2,1,1,40,19
37,4,22,9,5,1,2,5,2,1,1,40,39
44,2,23,16,4,10,5,5,1,1,1,38,39
34,1,19,13,3,1,1,2,2,1,1,38,39
30,4,18,13,5,13,2,5,1,1,1,35,39
30,4,32,13,3,4,1,2,2,1,1,40,17
56,4,27,7,6,8,2,3,1,1,1,40,39
19,4,17,9,5,8,4,5,1,1,1,40,39
37,4,15,4,3,3,1,5,2,1,1,40,39
45,4,14,14,3,4,1,5,2,1,2,43,39
21,4,12,10,5,1,4,5,1,1,1,40,39
34,6,24,9,3,5,1,5,2,1,1,45,39
27,4,14,13,3,4,3,5,2,1,1,50,39
44,2,14,14,5,10,2,5,1,1,1,40,39
33,4,31,13,5,4,2,5,2,1,1,40,39
32,4,23,10,5,4,3,5,1,1,1,50,39
37,4,18,10,3,3,1,5,2,1,1,40,39
26,4,39,13,5,12,2,5,1,1,1,48,39
49,4,26,9,3,3,1,5,2,6,1,60,39
20,4,3,10,5,10,2,5,1,1,1,30,39
37,4,14,10,3,3,1,5,2,1,1,40,39
22,4,21,3,3,3,1,5,2,1,1,48,26
44,4,23,13,5,13,2,5,2,1,1,35,39
30,2,4,9,3,3,1,5,2,1,1,40,39
55,2,11,9,3,8,1,5,2,1,1,40,39
36,4,37,7,3,7,1,5,2,1,1,40,39
29,4,28,8,5,13,2,5,2,1,1,40,39
19,9,38,10,5,8,4,5,2,1,1,22,39
45,7,18,11,3,11,1,5,2,1,1,40,39
38,5,29,13,3,12,1,5,2,1,1,55,39
42,4,6,10,5,3,2,2,2,1,1,40,39
27,4,33,11,5,4,4,5,1,1,1,40,39
20,4,11,10,5,1,4,5,2,1,1,25,39
43,4,18,13,3,10,1,5,2,1,1,35,39
21,4,23,9,5,1,4,5,2,1,1,40,39
33,4,14,13,5,10,2,5,1,1,1,40,39
36,6,8,9,3,3,1,5,2,1,1,80,39
34,4,20,8,3,8,1,5,2,1,1,40,6
72,4,26,4,7,8,2,5,1,1,1,99,42
54,4,34,10,3,4,1,5,2,1,1,44,39
30,4,46,9,3,3,1,5,2,1,1,40,39
63,4,20,9,3,7,1,3,2,1,1,40,39
36,4,23,13,3,4,1,5,2,1,1,50,39
25,4,19,13,5,4,2,5,2,1,1,50,39
72,9,20,12,7,8,2,5,1,1,1,40,39
55,4,19,9,1,3,2,5,2,1,1,40,39
44,4,19,10,3,10,1,5,2,1,1,45,39
41,4,9,9,5,7,5,3,1,1,1,40,39
20,9,13,10,5,8,4,5,2,1,1,40,39
47,4,38,12,3,10,1,5,2,1,1,40,39
71,9,10,10,3,8,1,5,2,4,1,20,39
41,4,15,13,5,10,2,5,2,1,1,40,39
35,4,21,9,3,14,1,4,2,1,1,40,6
18,4,13,9,5,1,4,5,1,1,1,40,39
23,4,14,9,1,8,5,5,1,1,1,30,39
57,4,7,13,3,4,1,5,2,1,1,40,39
56,6,6,2,5,4,2,1,2,1,1,65,39
25,5,45,10,5,12,4,5,1,1,1,35,39
64,9,33,11,3,8,6,5,1,1,1,15,39
35,6,18,13,5,10,4,5,1,1,1,40,39
61,4,10,11,3,1,1,5,2,1,1,40,39
36,7,3,13,1,10,2,5,1,1,1,55,39
18,4,27,8,5,12,4,3,1,1,1,15,39
21,4,29,10,4,12,4,3,1,1,1,20,39
43,9,3,12,1,8,2,5,1,1,1,35,39
32,2,18,9,3,14,1,5,2,1,1,40,39
52,4,23,8,3,7,1,5,2,1,1,45,39
48,4,17,9,3,3,1,5,2,1,1,55,39
40,4,10,13,1,10,2,5,1,1,1,40,39
35,4,10,9,3,4,1,5,2,6,1,40,39
22,9,3,10,6,8,5,5,1,1,1,25,39
42,4,17,9,1,1,2,5,1,1,1,40,39
60,9,11,4,7,8,5,5,1,1,1,20,39
34,4,19,10,3,7,1,3,2,1,1,40,39
27,4,13,12,3,13,1,5,2,1,1,40,39
47,6,9,13,5,5,2,5,2,1,1,65,39
65,6,14,5,3,3,1,5,2,1,1,45,39
61,5,10,14,7,4,5,5,1,1,1,99,39
18,4,9,10,5,12,4,5,2,1,1,28,39
49,9,29,9,3,8,1,5,2,1,1,40,33
48,4,17,16,3,10,1,5,2,1,1,45,39
26,4,25,10,5,14,2,3,2,3,1,75,39
30,4,18,13,5,12,2,5,2,1,1,40,39
68,6,6,9,3,5,1,5,2,1,1,50,39
23,4,13,9,3,12,1,5,2,1,1,80,39
65,6,17,9,3,4,1,5,2,1,1,24,39
32,4,2,13,3,1,1,5,2,1,1,44,39
44,4,6,14,3,4,1,5,2,1,1,40,39
48,2,31,14,3,10,6,5,1,1,1,40,39
24,4,25,11,5,13,2,5,2,1,1,45,39
58,4,17,10,5,5,2,5,2,1,1,40,39
32,2,17,10,4,10,2,5,2,1,1,50,11
54,4,16,14,1,4,2,5,2,1,1,50,39
35,4,8,14,5,10,2,5,2,1,1,45,39
35,4,14,12,1,4,2,5,1,1,1,50,39
24,4,19,9,5,12,4,5,2,1,1,40,39
50,4,18,9,3,10,1,5,2,10,1,40,39
38,6,15,9,6,3,2,5,2,1,1,40,39
57,2,4,9,3,4,1,5,2,1,1,40,39
38,4,10,10,5,12,2,5,2,1,1,60,39
49,4,26,9,5,3,2,5,2,1,1,40,39
25,4,18,13,5,13,4,5,1,1,1,16,39
56,4,14,10,4,14,2,5,2,1,1,40,39
32,4,18,7,1,8,5,5,1,1,1,40,39
22,4,15,13,5,10,2,5,2,1,1,40,39
23,9,19,10,5,8,3,5,2,1,1,40,39
33,4,21,9,3,3,1,5,2,1,1,40,39
42,4,20,10,1,1,5,5,1,1,1,12,39
62,6,3,9,3,14,1,5,2,1,1,48,39
24,9,11,5,5,8,4,5,2,1,1,40,39
26,2,20,13,5,11,4,5,2,1,1,40,39
46,4,35,10,1,3,5,5,2,1,1,40,39
33,4,37,13,6,12,2,5,1,1,1,50,39
65,9,7,9,3,8,1,5,2,1,1,1,39
65,8,17,9,3,14,1,5,2,3,1,20,39
46,4,11,10,3,3,1,5,2,8,1,40,39
43,2,22,11,1,4,2,5,1,1,1,40,39
43,4,16,9,3,3,1,5,2,1,1,40,39
35,4,18,6,3,3,1,5,2,1,1,40,39
48,4,4,9,7,6,3,5,1,1,1,48,39
55,1,14,13,3,4,1,5,2,1,1,40,39
45,4,38,11,3,3,1,5,2,1,1,40,39
56,4,10,13,3,4,1,5,2,5,1,40,39
59,1,19,14,5,4,2,5,2,1,1,40,39
56,2,17,9,3,3,1,5,2,1,1,40,39
21,4,15,9,5,8,4,3,2,1,1,10,39
26,4,25,7,3,4,1,5,2,4,1,40,39
38,4,27,9,5,8,5,5,1,1,1,40,39
27,4,19,10,5,1,4,5,1,1,1,40,39
48,5,18,4,3,3,1,5,2,1,1,50,39
37,7,23,14,3,10,1,5,2,1,1,60,39
63,6,40,9,3,3,1,5,2,1,1,30,39
27,7,2,9,5,14,2,1,2,1,1,38,39
20,4,38,10,5,12,4,5,2,1,1,25,39
26,4,16,14,3,10,1,5,2,1,2,40,39
21,9,22,6,5,8,4,3,2,1,1,40,39
51,6,16,12,3,4,1,5,2,1,1,40,39
28,4,18,12,3,10,1,5,2,1,1,40,39
39,4,8,11,1,8,2,1,1,1,1,40,4
35,4,22,14,3,12,1,5,2,1,1,55,39
21,9,31,10,5,8,2,5,1,1,1,43,39
65,4,8,4,3,3,1,5,2,1,1,40,39
54,2,27,11,3,14,1,3,2,1,1,40,39
39,4,19,4,5,8,4,5,2,1,2,35,39
24,4,14,10,5,1,4,3,1,1,1,40,39
36,4,22,13,5,4,2,2,1,1,1,40,39
70,9,41,10,3,8,1,5,2,1,1,10,39
52,4,3,9,1,3,2,5,2,1,1,40,39
64,4,18,9,3,7,1,5,2,1,1,40,39
43,4,22,10,1,3,2,5,2,1,1,40,39
44,4,6,11,5,9,2,5,2,1,1,25,39
47,1,16,9,6,1,5,5,1,1,1,40,39
32,4,4,8,3,6,1,5,2,1,1,40,39
20,4,11,10,5,12,4,5,1,1,1,30,39
33,4,16,10,5,1,2,5,1,1,1,38,39
52,4,31,9,1,1,5,5,1,1,1,40,5
49,4,30,4,3,7,1,5,2,1,1,40,39
31,4,12,9,3,12,6,5,1,1,1,18,39
62,6,15,9,5,8,5,5,1,1,1,6,39
44,4,30,10,1,3,2,5,2,1,1,55,39
28,2,32,9,3,11,1,5,2,4,1,40,39
68,2,23,14,7,10,5,3,1,1,1,40,39
40,1,2,10,5,1,5,5,1,1,1,40,39
46,4,7,4,5,6,2,5,2,1,1,50,39
22,4,18,9,5,7,4,5,1,1,1,40,39
37,6,24,13,1,13,2,5,2,1,1,15,39
62,4,25,14,5,10,2,5,2,1,1,70,39
37,4,8,13,3,4,1,5,2,1,1,50,39
35,4,24,9,5,12,2,5,2,5,1,40,39
44,4,10,9,3,12,1,5,2,1,1,68,39
41,4,20,11,3,12,1,5,2,1,1,40,39
36,2,12,13,1,10,5,5,2,1,1,40,39
26,4,11,13,1,8,2,5,1,1,1,45,39
48,1,21,9,3,14,1,3,2,1,1,40,39
21,4,19,9,5,8,2,5,1,1,1,28,39
39,4,17,15,3,3,1,5,2,8,1,40,39
38,4,21,11,1,10,2,5,1,9,1,40,39
44,4,37,11,3,3,1,5,2,1,1,40,39
56,4,9,6,3,12,6,2,1,1,1,30,24
25,4,17,5,5,14,3,5,2,1,1,40,39
32,2,25,13,5,10,2,5,1,1,1,50,39
47,4,19,10,5,1,2,5,1,1,1,40,39
26,4,30,10,5,6,4,5,2,1,1,40,39
31,4,17,13,5,10,2,3,1,9,1,60,39
23,4,10,11,5,4,4,5,2,1,1,40,39
41,1,10,10,1,10,5,5,1,1,1,40,39
55,6,39,10,3,4,1,3,2,1,1,25,39
23,4,34,10,1,4,5,5,1,1,1,25,39
45,4,20,9,3,1,1,3,2,8,1,40,39
42,2,22,13,3,4,1,5,2,1,2,40,39
29,4,10,10,5,10,2,5,2,1,1,15,39
48,4,18,14,3,4,1,5,2,1,1,40,39
36,4,14,10,1,3,5,5,2,1,1,40,39
52,5,11,13,3,12,1,5,2,9,1,50,39
46,4,26,11,1,3,5,5,2,1,1,40,39
34,4,32,10,5,1,4,5,2,1,1,40,39
27,7,2,12,5,1,2,5,1,1,1,40,11
18,4,27,9,5,7,4,5,1,1,1,40,39
18,4,14,10,5,8,4,5,1,1,1,24,39
42,4,19,4,3,3,1,5,2,1,1,40,39
64,9,10,10,3,8,1,5,2,1,1,40,39
36,4,19,14,3,4,1,5,2,1,1,45,39
20,9,30,7,5,8,4,3,1,1,1,20,39
52,5,8,15,3,12,1,5,2,1,1,40,39
44,5,35,13,3,4,1,5,2,1,1,45,39
53,4,37,10,3,12,1,5,2,1,1,60,39
36,4,20,13,3,12,1,5,2,1,1,60,39
27,4,33,13,5,13,3,2,2,1,1,40,39
52,4,20,9,3,7,1,5,2,1,1,60,39
60,6,13,14,3,10,1,5,2,1,1,40,39
41,4,17,12,3,13,1,5,2,1,1,45,39
64,6,14,15,3,10,1,5,2,1,1,40,39
25,4,7,2,5,8,3,5,2,1,1,25,8
63,4,8,4,3,8,1,2,2,1,1,40,35
54,2,37,11,1,3,2,5,2,1,1,40,39
21,4,20,9,5,6,4,5,2,1,1,40,39
27,4,19,13,5,1,2,5,2,1,1,40,31
63,6,28,14,3,5,1,5,2,10,1,50,39
37,4,24,9,1,8,2,5,1,1,1,30,39
22,4,28,9,5,14,2,5,2,1,1,35,39
54,4,9,4,3,3,1,5,2,1,1,40,39
54,4,2,6,1,8,5,5,1,1,1,40,39
60,2,23,9,3,8,1,5,2,1,1,40,39
19,4,17,7,5,6,4,5,2,1,1,25,39
25,2,6,9,1,1,2,5,1,1,1,40,39
51,2,18,9,3,1,6,5,1,1,1,40,39
47,1,38,9,5,4,2,5,1,1,1,40,39
44,6,11,6,5,3,4,5,2,1,1,50,39
18,9,3,10,5,8,4,5,1,1,1,30,39
57,4,9,9,7,10,2,5,1,1,1,57,39
22,4,31,10,5,12,4,5,2,1,1,34,39
36,7,22,10,1,8,5,3,1,1,1,20,39
33,9,17,9,3,8,6,5,1,1,2,38,39
39,4,11,10,3,7,1,5,2,1,1,40,39
49,4,13,16,3,10,1,4,2,1,1,50,39
41,4,17,9,3,8,1,2,2,1,1,40,3
35,4,19,10,3,1,1,5,2,1,1,38,39
40,5,5,12,1,12,5,5,1,2,1,40,39
30,4,17,13,5,4,2,5,1,1,1,40,39
25,4,17,9,5,12,2,5,2,1,2,37,39
25,4,25,10,3,1,1,3,2,1,2,36,39
37,4,20,14,3,1,1,5,2,8,1,50,39
53,6,32,15,1,10,2,5,2,1,1,60,39
34,6,32,12,5,10,2,5,1,1,1,25,39
22,4,16,9,5,8,3,5,2,1,1,40,42
18,4,21,9,5,12,4,5,1,1,1,20,39
52,9,9,14,3,8,6,5,1,9,1,40,39
45,4,47,9,1,12,5,3,2,6,1,40,39
19,4,26,10,5,1,4,5,1,1,3,40,39
33,5,14,13,3,12,1,5,2,1,1,65,39
45,7,9,10,3,1,1,5,2,1,1,40,39
43,7,12,13,3,4,1,5,2,1,1,35,39
40,4,17,9,3,3,1,5,2,1,1,35,39
41,6,19,13,3,5,1,5,2,1,1,75,39
25,4,18,9,3,3,1,5,2,1,2,40,39
22,4,11,13,5,1,4,5,1,1,1,32,39
52,4,34,10,5,1,5,5,2,1,1,45,39
45,1,8,10,3,1,1,5,2,1,1,40,33
32,7,16,16,5,10,2,5,1,1,1,70,39
26,4,48,13,5,14,4,5,2,1,1,20,39
